link,white,black,white_titled,black_titled,white_elo,black_elo,result,white_rating_diff,black_rating_diff,time_control,termination,eco,opening,moves_uci,num_moves
https://lichess.org/ekgNxpwO,Cheszs1234,Tchoupiiii,,,2360,2384,1-0,+57,-10,600+0,Normal,A48,"Indian Defense: Colle System, King's Indian Variation",d2d4 g8f6 g1f3 d7d6 e2e3 g7g6 f1d3 f8g7 b2b3 b7b6 c1b2 c8b7 b1d2 e8g8 e1g1 c7c5 c2c4 b8c6 a2a3 a7a5 d1c2 f8e8 d4d5 c6b8 e3e4 e7e5 d5e6 f7e6 e4e5 f6h5 a1d1 h5f4 d2e4 d6d5 e4g5 d5d4 d3e4 b8c6 g2g3 f4h5 e4g6 h7g6 c2g6 e8e7 g6h7 g8f8 h7h5 c6e5 f3e5 g7e5 f1e1 e5g7 g5e6 e7e6 e1e6 d8d7 h5f5 f8g8 d1e1 a8f8 f5g4 d7f7 f2f4 b7c8 g4g6 c8e6 g6e6 f8d8 e6f7 g8f7 g1f2 d4d3 b2g7 d3d2 e1d1 f7g7 f2e2 g7f6 d1d2 d8e8 e2f3,81
https://lichess.org/KCj5zmuZ,lchipl,tg1-2,,,2045,2092,1-0,+6,-8,600+5,Normal,C62,Ruy Lopez: Steinitz Defense,e2e4 e7e5 g1f3 b8c6 f1b5 d7d6 d2d4 e5d4 f3d4 c8d7 e1g1 g8f6 b1c3 f8e7 f2f4 e8g8 d4c6 b7c6 b5d3 f8e8 f4f5 e7f8 c1g5 d8b8 g5f6 g7f6 d1g4 g8h8 a1b1 b8b6 g1h1 b6e3 f1f3 e3g5 g4h3 g5h6 h3g3 f8e7 g3f2 e8g8 b1f1 g8g5 c3e2 c6c5 e2f4 a8g8 d3c4 g8g7 f3h3,49
https://lichess.org/3a3YLSXJ,singkaraklaweh,DRAGONWARRIOR22,,,2185,2180,0-1,-27,+25,600+5,Normal,C20,King's Pawn Game: Wayward Queen Attack,e2e4 e7e5 d1h5,3
https://lichess.org/TnUdiD3D,luca145428,Nelsongomezd,,,2262,2123,1-0,+4,-18,900+10,Normal,A01,Nimzo-Larsen Attack: Indian Variation,b2b3 g8f6 c1b2 e7e6 e2e3 d7d5 f2f4 c7c5 g1f3 f8e7 f1b5 c8d7 b5d7 b8d7 d1e2 a7a6 e1g1 a8c8 c2c4 e8g8 d2d3 f8e8 b1d2 b7b5 e3e4 b5c4 b3c4 d7f8 f3e5 f8g6 a1b1 d8a5 c4d5 e6d5 e4d5 f6d5 e5c4 a5c7 f4f5 e7f6 d2e4 f6b2 b1b2 g6f4 e2f3 c8b8 b2b8 e8b8 g2g3 f4h3 g1g2 f7f6 g2h3 d5b4 e4d6 b8d8 a2a3 d8d6 c4d6 c7d6 a3b4 c5b4 f3a8 g8f7 a8b7 f7f8 f1c1,67
https://lichess.org/uJOR7iQT,Dam_Chess,Fightingbanana,,,2008,2170,1-0,+9,-8,600+0,Normal,E06,Catalan Opening: Closed,d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 g2g3 f8e7 f1g2 e8g8 e1g1 b7b6 c4d5 e6d5 b1c3 c8b7 f3e5 c7c5 d4c5 b6c5 d1b3 b8d7 e5f7 f8f7 b3b7 a8b8 b7a7,27
https://lichess.org/sKP3Mh45,ajedrezplayer18,HIKARULSEN,,,2234,2055,1-0,+5,-3,600+0,Normal,B01,"Scandinavian Defense: Portuguese Gambit, Wuss Variation",e2e4 d7d5 e4d5 g8f6 d2d4 c8g4 f1e2 g4e2 g1e2 f6d5 c2c4 d5f6 e1g1 g7g6 b1c3 f8g7 h2h3 e8g8 c1e3 c7c6 d1d2 b8d7 e3h6 d7b6 h6g7 g8g7 b2b3 d8d7 a1d1 a8d8 d2e3 f6h5 f1e1 f8e8 e2f4 d7f5 f4h5 f5h5 e3e5 h5e5 d4e5 e7e6 c3e4 b6c8 f2f4 g7f8 g1f2 h7h6 e4f6 c6c5 f6e8 d8d1 e1d1 f8e8 a2a4 c8e7 g2g4 h6h5 d1d6 e7c6 f2e3 h5g4 h3g4 c6d4 d6d4 c5d4 e3d4 e8d7 c4c5 a7a5 d4c4 d7c6 b3b4 a5b4 c4b4 c6d5 b4b5 d5e4 c5c6 b7c6 b5c6 e4f4 a4a5 f4e5 a5a6 e5f4 a6a7 f4g4 a7a8q f7f5 c6d6 f5f4 a8g2 g4f5 g2h3 f5g5 d6e6,97
https://lichess.org/zEo2Amr2,duchessAI,ViolentStockfish,BOT,BOT,2584,2485,1-0,+4,-10,1800+2,Normal,D02,Queen's Pawn Game: Zukertort Variation,g1f3 d7d5 d2d4 c8f5 c2c4 e7e6 b1c3 g8f6 c4d5 e6d5 d1b3 f8d6 c1d2 f5e6 e2e3 b7b6 f3g5 e8g8 g5e6 f7e6 a1c1 c7c5 g2g3 g8h8 f1g2 b8c6 e1g1 a8c8 b3a4 c6b4 a2a3 b4d3 c1c2 c5c4 e3e4 f6g4 c3d1 d8f6 e4e5 d6e5 d4e5 f6g6 d2e3 d3e5 h2h3 b6b5 a4a7 g6c2 h3g4 e5g4 e3d4 c2g6 d1e3 g4f6 f1e1 f8e8 d4c3 c8d8 a7b6 d8b8 b6d6 b8d8 d6b6 d8b8 b6c5 g6h5 e3f1 b8d8 f2f4 h5f5 c5d4 h8g8 e1e3 f5g6 g2f3 d8d7 g1f2 g6c2 f1d2 h7h6 e3e1 c2g6 e1e5 g8h7 f2g2 g6d3 f3d1 d3d4 c3d4 h7g8 d2f3 d7b7 d4c3 f6e4 c3b4 e4f6 d1c2 g8f7 f3h4 e8d8 b4a5 d8d6 a5b4 d6a6 c2g6 f7g8 f4f5 e6f5 b4c3 a6b6 h4f5 g8h8 g2f3 b6c6 f5e7 c6d6 e7f5 d6b6 f5e3 b6d6 c3d4 f6g8 g6c2 g8f6 e3f5 d6a6 g3g4 b7f7 f3g3 f7d7 g3f4 h8g8 f5e7 g8f7 c2g6 f7f8 d4c5 d5d4 e7c6 f8g8 c6b8 f6d5 f4e4 a6g6 b8d7 d5c7 e4d4 g6g4 d4c3 g4g3 c3b4 g3g2 c5d4 g8f7 e5e1 h6h5 d7e5 f7g8 e1h1 g2g5 h1g1 g5g1 d4g1 g7g5 b4c5 g8f8 c5c6 g5g4 c6c7 g4g3 c7c6 f8g7 c6b5 c4c3 b2c3,175
https://lichess.org/kwlLJCuS,FABIOMOCOA,amirtoli2,,,2067,2006,0-1,-7,+7,600+5,Normal,D00,Queen's Pawn Game: Accelerated London System,d2d4 d7d5 c1f4 e7e6 e2e3 g8e7 g1f3 e7g6 f4g3 f8d6 f3e5 b8d7 f2f4 f7f5 d1h5 d7e5 f4e5 d6e7 f1d3 c8d7 e1g1 c7c5 c2c3 e8g8 b1d2 d7e8 h5h3 e7g5 g3f4 c5d4 f4g5 d8g5 c3d4 a8c8 a1e1 a7a6 d2f3 g5g4 h3g4 f5g4 f3g5 f8f1 e1f1 c8c6 h2h4 h7h6 h4h5 g6e5 d4e5 h6g5 d3g6 e8g6 h5g6 c6c2 g1h2 c2b2 f1f7 a6a5 f7e7 g8f8 e7e6 b2a2 e6b6 a2e2 b6b7 e2e3 b7b5 e3e5 b5a5 f8e7 h2g3 e7f6 a5a6 e5e6 a6a5 f6e5 g3g4 e6g6 g2g3 e5e4 a5a8 g6e6 g4g5 d5d4 a8d8 g7g6 g3g4 e4e3 d8d7 d4d3,90
https://lichess.org/FddlHMtR,bouk_alfa,Fira1010,,,2180,2179,1-0,+43,-5,600+0,Normal,B22,"Sicilian Defense: Alapin Variation, Barmen Defense, Central Exchange",e2e4 c7c5 g1f3 b8c6 c2c3 d7d5 e4d5 d8d5 d2d4 c5d4 c3d4 c8g4 f1e2 e7e6 b1c3 f8b4 e1g1 d5d7 d1b3 e8c8 f3e5 c6e5 e2g4 e5c6 d4d5,25
https://lichess.org/cjyw97GZ,coupedegrace,liaqat321,,,2350,2314,1-0,+6,-5,600+0,Normal,D01,Rapport-Jobava System,d2d4 g8f6 b1c3 d7d5 c1f4 a7a6 e2e3 c7c5 d4c5 b8c6 a2a3 e7e5 f4g5 d5d4 e3d4 e5d4 d1e2 c8e6 c3e4 f8e7 g5f6 e7f6 e4d6 e8e7 e1c1 b7b6 g1f3 b6c5 d6e4 d8b6 e4f6 e7f6 e2d2 h7h6 d2f4 f6e7 f1d3 a8b8 h1e1 b6b2 c1d2 b2c3 d2e2 h8e8 e2f1 e7f8 f4d6 c6e7 e1e6 f7e6 d6e6 e7g8 e6d6 f8f7 d3g6,55
https://lichess.org/WdXuJvCI,SanviBarhanpure,VGM2200,,,2025,2051,1/2-1/2,+0,+0,600+5,Normal,D60,"Queen's Gambit Declined: Orthodox Defense, Botvinnik Variation",d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 f8e7 e2e3 b8d7 g1f3 e8g8 f1d3 c7c5 c4d5 f6d5 g5e7 d8e7 e1g1 b7b6 c3d5 e6d5 d4c5 d7c5 d3c2 c8b7 f3d4 c5e4 d1e2 a8c8 f1d1 e7g5 c2b3 e4f6 d4f3 g5h5 d1d4 f6g4 a1d1 f8d8 e3e4 g4e5 e4d5 e5f3 e2f3 h5e5 f3e3 e5d6 e3f4 d6f4 d4f4 b7d5 f4d4 c8c5 h2h3 g8f8 d4d5 d8d5 d1d5 c5c1 g1h2 f8e7 d5d2 f7f6 g2g3 h7h5 h2g2 g7g5 f2f3 a7a5 a2a3 b6b5 d2e2 e7d7 b3f7 h5h4 g3h4 g5h4 f3f4 b5b4 a3b4 a5b4 b2b3 c1c3 f7e6 d7d6 e6c4 c3g3 g2h2 g3f3 e2e6 d6c5 e6f6 c5d4 f4f5 d4e3 f6e6 e3f4 f5f6 f3f2 h2g1 f2f3 f6f7 f4g3 e6g6 g3h3 g6g2 f3f1 g1f1,109
https://lichess.org/cqgbDBuk,Mulak_Ma_Ho,stevenhan,,,2371,2205,1/2-1/2,-3,+8,600+5,Normal,C00,French Defense: King's Indian Attack,e2e4 e7e6 d2d3 d7d5 b1d2 c7c5 g1f3 b8c6 g2g3 b7b6 f1g2 c8b7 e1g1 g8f6 e4e5 f6d7 f1e1 d8c7 d1e2 g7g6 d2f1 f8g7 c1f4 h7h6 h2h4 g6g5 h4g5 h6g5 f4g5 d7e5 g5f4 e5f3 e2f3 c7d7 f3d5 d7d5 g2d5 e8d7 d5g2 g7b2 a1b1 b2c3 f4d2 c3g7 c2c3 b7a6 d3d4 c5d4 c3d4 c6d4 g2a8 h8a8 e1d1 a6e2 d1c1 e2d3 b1b4 d4e2 g1g2 e2c1 d2c1 d3a6 b4a4 a6b5 a4g4 g7f6 c1g5 f6e5 g4b4 b5c6 f2f3 c6b7 b4c4 a8c8 c4c8 b7c8 f1d2 c8b7 d2c4 e5c7 a2a3 b7d5 c4d2 c7d6 d2b1 d5a2 b1c3 a2b3 g5c1 a7a6 g2f2 d7c6 f3f4 b3c4 f2e3 d6c5 e3d2 b6b5 d2c2 a6a5 g3g4 b5b4 c3e4 c5e7 a3b4 a5b4 e4d2 c4d5 c2d3 b4b3 c1b2 e7b4 d2f1 c6b5 f1e3 d5f3 g4g5 b5a4 f4f5 e6f5 e3f5 b4a3 d3c3 a3b2 c3b2 a4b4 f5d4 f3d5 d4e2 d5e4 e2f4 b4c4 f4e2 e4c2 e2f4 c4d4 g5g6 c2g6 b2b3 d4e4 f4e2 g6h5 e2g3 e4e3 g3h5 e3e4 b3c3 e4f3 c3d4 f3g4 h5f6 g4f5 f6d5 f5e6 d4e4 f7f5 e4d4 e6d6 d5f4 d6e7 d4e5 e7f7 e5f5,163
https://lichess.org/3bTF9lVG,FNQ_ChessPlayer,josemariamendez,,,2185,2176,0-1,-6,+6,600+0,Normal,C41,Philidor Defense: Hanham Variation,e2e4 e7e5 g1f3 d7d6 d2d4 b8d7 f1c4 c7c6 d4e5 d6e5 f3g5 g8h6 e1g1 f8e7 g5f3 h6g4 h2h3 g4f6 b1c3 e8g8 d1e2 b7b5 c4b3 a7a5 a2a4 b5b4 c3d1 d8c7 d1e3 d7c5 e3c4 c5b3 c2b3 f6d7 f1d1 f7f6 c1e3 d7c5 e3c5 e7c5 c4e5 c5f2 g1f2 f6e5 e2c4 g8h8 f2g1 c8h3 f3g5 h3g4 d1f1 h7h6 g5f7 h8h7 a1c1 g4h5,56
https://lichess.org/oTwQDz9Z,JOSE_360,PollitoSuarez,,,2239,2110,1-0,+4,-4,600+0,Normal,C52,"Italian Game: Evans Gambit, Compromised Defense",e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4 c2c3 b4a5 d2d4 e5d4 e1g1 d4c3 d1b3 d8e7 c1g5 f7f6 c4g8 f6g5 f3g5 h7h6 g5f7 h8g8 f7d6 e8f8 d6b5 d7d6 b1c3 a7a6 c3d5 e7f7 b5c3 c6d4 b3a4 a5c3 d5c3 d4c6 c3d5 c8e6 a1b1 b7b5 b1b5 c6e5 b5b7 e6d5 e4d5 g7g6 f1c1 e5d3 c1c2 d3c5 c2c5 d6c5 d5d6 f7d5 b7c7 d5d6 c7d7 d6e6 a4f4 f8e8 d7d1 e6e2 f4a4 e8f8 a4f4 f8g7 d1d7 g7h8 f4f6,71
https://lichess.org/fSPeoHLZ,gxgsjsw,Valery37,,,2162,2173,1-0,+6,-6,600+0,Time forfeit,B02,Alekhine Defense: Scandinavian Variation,e2e4 g8f6 b1c3 d7d5 e4e5 f6d7 d2d4 c7c5 g1f3 e7e6 c1g5 d8b6 c3a4 b6a5 c2c3 c5d4 f3d4 d7e5 f2f4 e5c6 f1b5 c8d7 b2b4 a5c7 e1g1 c6d4 b5d7 b8d7 d1d4 b7b6 f4f5 c7e5 f5e6 f7e6 a1e1 e5g5 e1e6 e8d8 c3c4 f8b4 c4d5 b4c5 a4c5 b6c5 d4a4 g5d5 a4a5 d8c8 e6e7 h8d8 a5a6 d5b7 a6e6 b7b6 e6g4 a8b8 f1d1 b8b7 g4g7 c5c4 g1h1 b6c6 g7h7 c4c3 h2h3 c3c2 d1c1 b7b2 e7e2 b2b1 c1b1 c2b1q h7b1 d7c5 e2b2 d8d3 b2b8 c8c7 b8f8 d3h3 h1g1 h3d3 b1b8 c7d7 b8a7 d7e6 a7f7 e6d6 f8d8 d6e5 d8e8 e5d4 e8d8 d4c3 f7g7 c3c2 d8d3 c5d3 g7h7 c6c5 g1h2 c5e5 h2h1 e5a1 h1h2 a1a2 h7c7 c2d2 c7g3 a2d5 g3h3 d5d4 h3h6 d4e3 h6e3 d2e3 g2g4 e3f4 g4g5 d3e5 g5g6 e5g4 h2h3 g4h6 g6g7 h6g8 h3h4 f4f5 h4h5 f5f6 h5h4 f6g6 h4g3 g6g5 g3f3 g5f5 f3e3 f5e5 e3d2 e5d4 d2c2,141
https://lichess.org/TXviTiPj,osmaren,Joz1234,,,2021,2139,0-1,-4,+4,600+0,Normal,B10,"Caro-Kann Defense: Accelerated Panov Attack, Modern Variation",e2e4 c7c6 c2c4 d7d5 c4d5 c6d5 e4d5 g8f6 g1f3 f6d5 b1c3 b8c6 d2d3 c8g4 f1e2 e7e6 e1g1 f8e7 h2h3 g4h5 a2a3 e8g8 f1e1 e7f6 g2g4 h5g6 e2f1 d5c3 b2c3 f6c3 c1g5 d8d5 f1g2 d5d3 d1b3 c3e1 a1e1 d3b3,38
https://lichess.org/wIouUKl8,Fihgter,AX369,,,2058,2016,0-1,-6,+13,600+0,Normal,C40,Elephant Gambit: Paulsen Countergambit,e2e4 e7e5 g1f3 d7d5 e4d5 e5e4 d1e2 f7f5 b1c3 g8f6 d2d3 f8b4 d3e4 b4c3 b2c3 e8g8 e4e5 f6d5 c3c4 d5b4 e2d3 b4d3 c2d3 b8c6 c1b2 c6b4 e1d2 c7c5 a2a3 b4c6 f1e2 c6a5 d2c2 b7b5 c4b5 a8b8 a3a4 c8e6 b2c3 c5c4 c3a5 c4d3 e2d3 d8a5 h1c1 f8c8 c2d1 c8c1 d1c1 a5c3,50
https://lichess.org/efrCWpXM,singkaraklaweh,abo_alia,,,2158,2156,0-1,-27,+5,600+0,Normal,B32,Sicilian Defense: Open,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 d1d4 a7a6 b1c3 c6d4,10
https://lichess.org/tq32xpf7,haitham_eyad,MER_Chess,,,2153,2229,0-1,-5,+5,600+0,Normal,C02,French Defense: Advance Variation,e2e4 e7e6 d2d4 d7d5 e4e5 c7c5 c2c3 b8c6 f2f4 d8b6 g1f3 g8e7 b1a3 e7f5 a3c2 c8d7 f1e2 f8e7 e1g1 g7g6 g1h1 c5d4 c3d4 a8c8 g2g4 f5g7 c1e3 h7h5 g4g5 g7f5 e3f2 b6b2 a1b1 b2a2 b1b7 a7a5 e2b5 a5a4 b7d7 e8d7 c2b4 e7b4,42
https://lichess.org/bbSVZxUi,singkaraklaweh,jyoheny,,,2131,2057,0-1,-27,+56,600+0,Normal,C20,King's Pawn Game: Wayward Queen Attack,e2e4 e7e5 d1h5 b8c6 h5f7 e8f7,6
https://lichess.org/wdaDubup,abo_alia,kirill_nechaev,,,2161,2163,1-0,+6,-32,600+0,Time forfeit,B27,Sicilian Defense: Jalalabad Variation,e2e4 c7c5 g1f3 e7e5 f1c4 b8c6 b1c3 f8e7 e1g1 g8f6 h2h3 c6d4 f3e5 e8g8 a2a4 d7d6 e5f3 a7a6 f3d4 c5d4 c3d5 c8d7 f1e1 b7b5 a4b5 a6b5 a1a8 d8a8 d5e7 g8h8 c4d5 f6d5 e7d5 d7c6 d1f3,35
https://lichess.org/p9o7cq3e,AndresAjedrez18,Informapitecus,,,2044,2003,0-1,-7,+7,600+0,Normal,C30,King's Gambit,e2e4 e7e5 f2f4 d7d6 g1f3 g8f6 b1c3 f8e7 f4e5 d6e5 f3e5 e8g8 d2d3 c7c5 f1e2 e7d6 e5f3 f6g4 e1g1 b8c6 c3d5 g4e5 f3e5 d6e5 c2c3 c8e6 d5f4 d8h4 g2g3 h4e7 f4e6 f7e6 f1f8 a8f8 c1e3 b7b6 d1d2 e7c7 e2f1 e5g3 h2g3 c7g3 f1g2 f8f3 e3f2 g3g6 g1f1 f3f8 d2e3 c6e5 f1g1 e5f3 g1f1 f3h2 f1g1 h2g4 e3g3 f8f2 a1f1 f2f1 g2f1 g4e3 g3g6 h7g6 f1h3 g8f7 b2b4 c5b4 c3b4 g6g5 g1f2 e3c2 b4b5 c2d4 f2e3 d4b5 d3d4 g7g6 e3d3 b5d6 h3g2 f7e7 a2a4 a7a6 d3c3 e7d7 c3b4 d7c7 b4c3 b6b5 a4b5 d6b5 c3c4 c7b6 d4d5 e6d5 e4d5 a6a5 g2e4 b5d6 c4d4 d6e4 d4e4 b6c7,104
https://lichess.org/gogNaPKI,El_Porvenir,marshal67,,,2383,2444,0-1,-6,+7,600+0,Normal,C02,"French Defense: Advance Variation, Extended Bishop Swap",e2e4 e7e6 d2d4 d7d5 e4e5 c8d7 g1f3 a7a6 f1d3 d7b5 e1g1 b5d3 d1d3 g8e7 c1g5 c7c5 c2c4 d5c4 d3c4 d8d5 b1d2 b8c6 c4c5 d5c5 d4c5 e7d5 d2e4 h7h6 g5d2 f7f5 e5f6 g7f6 f1e1 f6f5 e4d6 f8d6 c5d6 e8d7 a1d1 d7d6 d2c3 h8e8 c3e5 d6c5 a2a3 a6a5 d1c1 c5b6 e5d6 a8c8 d6c5 b6a6 c5d6 c8d8 d6c5 d5f4 c1d1 f4d3 c5e3 d3e1 d1e1 h6h5 h2h4 e6e5 e3g5 d8d5 g5f6 e5e4 f6c3 b7b5 f3g5 b5b4 a3b4 a5b4 c3f6 a6b5 e1c1 c6e5 c1c7 e5g4,80
https://lichess.org/8fixVHOd,semcyad,thefatalflame,,,2124,2089,1/2-1/2,-3,+1,600+0,Normal,B00,Pirc Defense,e2e4 d7d6 d2d4 g8f6 f1d3 g7g6 f2f4 c7c5 e4e5 f6d7 e5d6 e7d6 g1f3 d8e7 d1e2 e7e2 d3e2 f8g7 c1e3 e8g8 c2c3 f8e8 e1f2 b8c6 d4c5 d6c5 b1d2 b7b6 d2c4 d7f6 c4d6 f6e4 d6e4 e8e4 f3g5 e4e8 e2c4 c6d8 a1d1 c8b7 h1e1 h7h6 d1d8 h6g5 d8e8 a8e8 f4g5 a7a6 e3d2 e8e1 d2e1 b6b5 c4d3 g8f8 e1d2 f8e7 d2e3 e7d6 d3e2 b5b4 c3b4 c5b4 b2b3 f7f5 g5f6 g7f6 e3d2 f6d4 f2f1 a6a5 e2d3 d4c3 d2f4 d6d5 d3g6 d5d4 f4g5 b7d5 g5f6 d4e3 f6c3 b4c3 f1e1 d5g2 h2h4 e3f4 h4h5 f4g5 e1d1 g2d5 d1c2 a5a4 c2c3 a4b3 a2b3 d5b3 c3b3 g5h6 b3c4 h6g7 c4d5 g7h6 d5e6 h6g7 e6e7 g7g8 e7f6 g8h8 h5h6 h8g8 g6f7 g8h8 f6g5 h8h7 f7g6 h7g8 h6h7 g8h8 g6e4 h8g7 g5h5 g7h8 h5h6,123
https://lichess.org/jv0pJFC5,DRAGONWARRIOR22,Perico100,,,2205,2221,1-0,+23,-5,600+5,Normal,A71,"Benoni Defense: Classical Variation, Averbakh-Grivas Attack",d2d4 c7c5 d4d5 g8f6 c2c4 e7e6 b1c3 e6d5 c4d5 d7d6 e2e4 g7g6 c1g5 f8g7 g1f3 a7a6 f3d2 h7h6 g5h4 b7b5 a2a3 b8d7 h4g3 d8c7 f1b5 a8b8 d2c4 a6b5 c4d6 e8f8 d6f7 c7a5 f7h8 f6e4 d1f3 d7f6 g3b8 g7h8 e1g1 e4d2 b8d6 f8f7 f3e3 a5d8 e3d2 d8d6 a1e1 b5b4 c3e4 d6d5 d2d5 f6d5 e4d6,53
https://lichess.org/X7beAVA6,FeanorsRevenge,TITA-ETERNA,,,2151,2240,0-1,-21,+10,600+0,Normal,D12,"Slav Defense: Quiet Variation, Schallopp Defense",d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 e2e3 c8f5 b1c3 e7e6 f3h4 f5g6 h4g6 h7g6 d1b3 d8b6 c1d2 b8d7 f1e2 f8e7 e1g1 b6c7 f2f4 g6g5 d2e1 g5f4 f1f4 g7g5 e1g3 g5f4 g3f4 c7b6,32
https://lichess.org/DfhAlPM9,Ma-JoeL_Ciparay,PRINCEGUPTA,,,2209,2087,1-0,+4,-4,600+5,Normal,D35,Queen's Gambit Declined: Normal Defense,d2d4 g8f6 c2c4 e7e6 b1c3 d7d5 a2a3 c7c6 c4c5 b7b6 b2b4 a7a5 c1g5 f8e7 g1f3 b8d7 e2e3 h7h6 g5h4 d8c7 f1d3 a5b4 a3b4 a8a1 d1a1 e8g8 e1g1 b6b5 h4g3 c7b7 a1a3 b7a6 f1a1 a6a3 a1a3 f6h5 g3c7 f7f5 f3e5 d7e5 c7e5 h5f6 f2f3 f6d7 e5g3 h6h5 a3a7 h5h4 g3f2 f8e8 g2g4 f5g4 f3g4 e7f6 e3e4 e6e5 e4d5 e5d4 c3e4 c6d5 e4d6 d7e5 d6e8 e5d3 e8f6 g7f6 a7a8 d3b4 a8c8 g8f7 f2d4 b4c2 c8c7 f7e6 c7c6 e6d7 c6d6 d7c7 d4f6 b5b4 f6e5 c7b7 g4g5 d5d4 g5g6 b4b3 d6b6 b7c8 b6b3,89
https://lichess.org/xh8wa060,realandante,MqRmI,FM,,2230,2065,1-0,+3,-3,600+0,Normal,C42,Petrov's Defense: Stafford Gambit,e2e4 e7e5 g1f3 g8f6 f3e5 b8c6 e5c6 d7c6 d2d3 f8c5 f1e2 h7h5 h2h3 d8d4 h1f1 c8e6 b1c3 e8c8 a2a3 d4d7 c1g5 c5e7 d1d2 f6e8 e1c1 f7f6 g5e3 c8b8 d3d4 e8d6 d4d5 c6d5 e4d5 e6f5 d2d4 b7b6 d4a4 d7a4 c3a4 d6e4 f1e1 f5d7 e2d3 f6f5 d3e4 f5e4 a4c3 d7f5 c1b1 e7f6 e3d4 h8e8 d4f6 g7f6 b1c1 h5h4 d1d4 d8d7 f2f3 e4e3 d4h4 d7g7 g2g4 f5d7 h4h6 g7f7 f3f4 c7c6 f4f5 b8c7 e1e2 c7d6 d5c6 d7c6 c3d1 c6f3 e2e3 e8e3 d1e3 d6e5 h6h8 e5f4 h8e8 f7d7 e8e6 d7f7 c2c4 f4g3 e3d5 g3h3 d5f6 f3g4 f6g4 h3g4 f5f6 g4f5 e6e7 f7f6 e7a7 f5e4 c1c2 e4d4 a7c7 f6f2 c2b3 f2f3 b3b4 f3f2 b2b3 f2f6 c7d7 d4e5 a3a4 e5e6 d7d5 f6f3 d5b5 e6d7 b5b6 d7c7 b6h6 f3f5 a4a5 c7b7 b4a4 f5f1 b3b4 f1a1 a4b5 a1b1 h6h7 b7c8 c4c5 b1b2 c5c6 c8b8 a5a6 b2b1 h7b7 b8a8 b7g7 b1b2 c6c7 b2c2 g7g8 a8a7 c7c8q c2c8 g8g7 a7a8 b5a5 c8c1 b4b5 c1c5 a5b6 c5c8 g7c7 c8b8 b6c6 b8h8 b5b6 h8h6 c6c5 h6h5 c5d4 h5h4 d4e5 h4h5 e5f4 h5h8 c7g7 h8b8 g7a7,173
https://lichess.org/O9mwaDqc,kiikii88,lucky_lukeofchess,,,2282,2396,1-0,+8,-9,600+0,Normal,B13,"Caro-Kann Defense: Panov Attack, Modern Defense, Mieses Line",e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 c2c4 g8f6 b1c3 b8c6 g1f3 c8g4 c4d5 f6d5 d1b3 g4f3 g2f3 e7e6 b3b7 c6d4 f1b5 d4b5 b7c6 e8e7 c6b5 e7f6 c3e4 f6f5 h1g1 h7h6 b5d3 e6e5 e4c5 f5f6 c5e4 f6e6 c1d2 a8c8 e1f1 g7g5 a1e1 f8e7 e4g3 f7f6 d3f5 e6d6 g3e4 d6c7 d2a5 d5b6 f1g2 c7b7 e1d1 d8c7 a5b6 a7b6 d1d7 h6h5 g1d1 g5g4 f5e6 g4f3 g2f3 f6f5 d7c7 c8c7 e4d6 e7d6 e6d6 e5e4 f3f4 h8g8 d6d5,73
https://lichess.org/shjjKGVR,yuuki0905,amoschs,,,2172,2072,0-1,-8,+8,600+0,Normal,A45,Indian Defense,d2d4 g8f6 c1f4 d7d5 e2e3 c8f5 f1b5 c7c6 b5a4 e7e6 g1f3 b8d7 b1d2 d7b6 a4b3 f8d6 e1g1 d6f4 e3f4 e8g8 f3e5 f6d7 c2c4 d7e5 f4e5 f5d3 c4c5 d3f1 c5b6 f1a6 b6a7 d8b6 d1g4 f7f5 e5f6 f8f6 d2f3 a6e2 a1e1 e2f3 g2f3 f6g6,42
https://lichess.org/v4C4mRZM,omarinelbest,yura6868,,,2104,2060,1-0,+6,-8,600+0,Normal,B01,Scandinavian Defense: Main Line,e2e4 d7d5 e4d5 d8d5 b1c3 d5a5 g1f3 c7c6 f1c4 g8f6 e1g1 c8g4 f1e1 b8d7 a2a3 a5c7 d2d4 e7e6 h2h3 g4f3 d1f3 f8d6 c1g5 e8c8 b2b4 a7a6 e1b1 d7b6 c4d3 h7h6 g5e3 b6d5 c3d5 f6d5 c2c4 d5e3 f2e3 c8b8 c4c5 d6g3 a3a4 f7f5 b4b5 a6b5 a4b5 c6b5 b1b5 g7g5 c5c6 g5g4 f3g3 c7g3 b5b7 b8c8 a1a8,55
